property_type,region,area_m2,price_usd,state,lat,lon
apartment,Southeast,74.0,82574.20941157626,Rio de Janeiro,-22.926907,-43.212238
apartment,Southeast,86.0,55049.472373068784,Rio de Janeiro,-22.896597,-43.281239
house,Southeast,60.0,53369.60466744934,Rio de Janeiro,-22.941397,-43.362339
apartment,Southeast,148.0,138466.46037558382,Rio de Janeiro,-22.9408986,-43.3321992
apartment,Southeast,90.0,127556.68262128263,Rio de Janeiro,-23.023577,-43.471703
apartment,Southeast,62.0,47621.158240368866,Rio de Janeiro,-22.904591,-43.301971
apartment,Southeast,58.0,54424.18376718643,Rio de Janeiro,-22.9310289,-43.3623139
apartment,Southeast,230.0,272120.9358753938,Rio de Janeiro,-22.903921,-43.0984
apartment,Southeast,82.0,255113.37205834992,Rio de Janeiro,-22.984177,-43.212238
apartment,Southeast,73.0,80275.67463488693,Rio de Janeiro,-22.888973,-43.27874
house,Southeast,70.0,60256.00768820511,Rio de Janeiro,-22.9854923,-43.4600385
apartment,Southeast,132.0,244908.84058390828,Rio de Janeiro,-23.003622,-43.372978
apartment,Southeast,128.0,130958.19538469141,Rio de Janeiro,-22.9681736,-43.3907025
apartment,Southeast,90.0,178579.36044084496,Rio de Janeiro,-22.962952,-43.183189
apartment,Southeast,96.0,206435.5320486715,Rio de Janeiro,-22.913553,-43.172935
apartment,Southeast,110.0,280624.7143760234,Rio de Janeiro,-22.976887,-43.226757
apartment,Southeast,160.0,215037.01141473537,Rio de Janeiro,-22.926865,-43.237831
apartment,Southeast,62.0,76363.93734249148,Rio de Janeiro,-22.9681736,-43.3907025
apartment,Southeast,120.0,204090.70105457227,Rio de Janeiro,-22.921227,-43.225548
apartment,Southeast,90.0,78234.76459131703,Rio de Janeiro,-22.914701,-43.244896
apartment,Southeast,190.0,229602.03655646113,Rio de Janeiro,-22.906288,-43.099586
apartment,Southeast,70.0,144564.24643832652,Rio de Janeiro,-22.921227,-43.225548
house,Southeast,247.0,101497.46708401988,Rio de Janeiro,-22.841627,-43.2644
house,Southeast,126.0,62927.96226781603,Rio de Janeiro,-22.862209,-43.017059
apartment,Southeast,110.0,158170.29067617696,Rio de Janeiro,-23.00852,-43.45507
apartment,Southeast,124.0,98643.83435598503,Rio de Janeiro,-22.968031,-43.47411
house,Southeast,127.0,110549.1256200234,Rio de Janeiro,-22.9439766,-43.0156027
apartment,Southeast,79.0,83337.03203248403,Rio de Janeiro,-22.890429,-43.089886
apartment,Southeast,68.0,146225.16967043976,Rio de Janeiro,-22.936752,-43.175926
house,Southeast,164.0,221098.25805583148,Rio de Janeiro,-23.003313,-43.440395
apartment,Southeast,90.0,238105.81505709072,Rio de Janeiro,-22.966846,-43.192875
house,Southeast,180.0,54424.18376718643,Rio de Janeiro,-22.82659,-42.969669
apartment,Southeast,110.0,161571.80343958572,Rio de Janeiro,-23.005363,-43.371934
apartment,Southeast,180.0,221098.25805583148,Rio de Janeiro,-23.003313,-43.440395
apartment,Southeast,65.0,61227.20759005781,Rio de Janeiro,-22.894131,-43.279568
house,Southeast,145.0,67179.853222077,Rio de Janeiro,-22.933952,-42.824596
apartment,Southeast,76.0,84187.41022333622,Rio de Janeiro,-23.0289687,-43.473934
apartment,Southeast,74.0,268719.42311198503,Rio de Janeiro,-22.984797,-43.231594
apartment,Southeast,114.0,238105.81505709072,Rio de Janeiro,-22.941406,-43.190456
apartment,Southeast,176.0,163272.5564133978,Rio de Janeiro,-22.931274,-43.348412
apartment,Southeast,60.0,81636.27735472581,Rio de Janeiro,-22.904787,-43.091812
house,Southeast,190.0,63778.34045866822,Rio de Janeiro,-22.933952,-42.824596
apartment,Southeast,250.0,180280.11852649553,Rio de Janeiro,-22.910097,-43.104618
apartment,Southeast,100.0,111819.24539039962,Rio de Janeiro,-23.0248704,-43.4614276
apartment,Southeast,65.0,86803.88090779436,Rio de Janeiro,-22.910378,-43.190456
apartment,Southeast,140.0,154482.5916339651,Rio de Janeiro,-22.890114,-43.27063
apartment,Southeast,70.0,85037.79011813458,Rio de Janeiro,-22.930389,-43.269073
apartment,Southeast,62.0,47621.158240368866,Rio de Janeiro,-22.901522,-43.268623
apartment,Southeast,80.0,221098.25805583148,Rio de Janeiro,-22.9742478,-43.191109
apartment,Southeast,93.0,115651.39135724424,Rio de Janeiro,-23.023577,-43.471703
house,Southeast,170.0,93541.56861876418,Rio de Janeiro,-22.974916,-43.482742
apartment,Southeast,66.0,89455.39665310892,Rio de Janeiro,-22.914576,-43.259403
apartment,Southeast,86.0,61930.659614601456,Rio de Janeiro,-22.894596,-43.36084
apartment,Southeast,166.0,151197.1908743459,Rio de Janeiro,-22.926592,-43.256851
apartment,Southeast,100.0,60210.362378231745,Rio de Janeiro,-22.879625,-43.036491
apartment,Southeast,100.0,77413.32111035948,Rio de Janeiro,-22.900709,-43.295067
apartment,Southeast,94.0,74152.95302390806,Rio de Janeiro,-22.891279,-43.273914
apartment,Southeast,62.0,68030.23311687537,Rio de Janeiro,-22.926335,-43.3153945
apartment,Southeast,111.0,165823.6943938467,Rio de Janeiro,-22.906288,-43.099586
apartment,Southeast,142.0,255113.37205834992,Rio de Janeiro,-23.009399,-43.317394
house,Southeast,117.0,76534.01161750498,Rio de Janeiro,-22.9096225,-43.3873453
apartment,Southeast,65.0,54424.18376718643,Rio de Janeiro,-22.334589,-43.131107
apartment,Southeast,57.0,47621.158240368866,Rio de Janeiro,-22.958323,-43.385727
apartment,Southeast,68.0,59526.449504407254,Rio de Janeiro,-22.9178887,-43.2466085
apartment,Southeast,57.0,47451.08396535536,Rio de Janeiro,-22.89933,-43.351418
house,Southeast,170.0,136060.4679376969,Rio de Janeiro,-22.9398892,-43.3473344
apartment,Southeast,110.0,159871.04876182752,Rio de Janeiro,-22.972042,-43.18985
apartment,Southeast,100.0,189232.57161259762,Rio de Janeiro,-22.972042,-43.18985
apartment,Southeast,65.0,146225.16967043976,Rio de Janeiro,-23.001205,-43.341537
apartment,Southeast,67.0,68030.23311687537,Rio de Janeiro,-22.8980099,-43.2538314
apartment,Southeast,59.0,54424.18376718643,Rio de Janeiro,-22.90147,-43.288322
house,Southeast,168.0,109698.74572522503,Rio de Janeiro,-22.971525,-43.494057
apartment,Southeast,60.0,43029.122143973225,Rio de Janeiro,-22.9451822,-43.3397397
apartment,Southeast,85.0,105446.85988280259,Rio de Janeiro,-22.901859,-43.110249
house,Southeast,122.0,183381.68905367944,Rio de Janeiro,-22.855352,-43.307732
apartment,Southeast,106.0,170075.58194021534,Rio de Janeiro,-23.000669,-43.392197
apartment,Southeast,85.0,74833.25353185441,Rio de Janeiro,-22.943487,-43.25515
apartment,Southeast,72.0,67707.02349571371,Rio de Janeiro,-22.836517,-43.27874
apartment,Southeast,103.0,110098.94645008375,Rio de Janeiro,-22.833612,-43.308277
house,Southeast,109.0,64628.72035346659,Rio de Janeiro,-22.934452,-42.7929174
house,Southeast,148.0,105446.85988280259,Rio de Janeiro,-22.924923,-43.353043
apartment,Southeast,88.0,122454.4168840618,Rio de Janeiro,-22.9335844,-43.240563
apartment,Southeast,70.0,127556.68262128263,Rio de Janeiro,-23.0036245,-43.3522645
apartment,Southeast,62.0,46447.993007004916,Rio de Janeiro,-22.918659,-43.38155
apartment,Southeast,230.0,219397.4999701809,Rio de Janeiro,-22.901218,-43.10239
apartment,Southeast,70.0,151367.2651493594,Rio de Janeiro,-22.974054,-43.187428
apartment,Southeast,68.0,71431.74076844564,Rio de Janeiro,-22.881121,-42.016003
house,Southeast,67.0,43007.39683031933,Rio de Janeiro,-22.882093,-42.046394
apartment,Southeast,69.0,95242.32159257623,Rio de Janeiro,-23.00938,-43.447727
apartment,Southeast,82.0,113100.25848863383,Rio de Janeiro,-22.973051,-43.377895
apartment,Southeast,66.0,80785.89745992744,Rio de Janeiro,-22.970936,-43.394451
apartment,Southeast,79.0,75683.63172270662,Rio de Janeiro,-22.928291,-43.376186
apartment,Southeast,105.0,122454.4168840618,Rio de Janeiro,-23.0265405,-43.473167
apartment,Southeast,61.0,44219.6505887986,Rio de Janeiro,-22.915434,-43.390175
apartment,Southeast,76.0,242202.22773922124,Rio de Janeiro,-22.966846,-43.192875
apartment,Southeast,85.0,112249.88540962014,Rio de Janeiro,-22.967552,-43.392059
apartment,Southeast,73.0,120420.72475646349,Rio de Janeiro,-22.924335,-43.234013
house,Southeast,89.0,98643.83435598503,Rio de Janeiro,-22.887466,-43.269073
apartment,Southeast,97.0,226200.52379305233,Rio de Janeiro,-23.000037,-43.347211
apartment,Southeast,73.0,168716.82459407742,Rio de Janeiro,-22.9560827,-43.1898378
apartment,Southeast,59.0,59696.528891259266,Rio de Janeiro,-22.8980099,-43.2538314
apartment,Southeast,69.0,199554.34991897736,Rio de Janeiro,-22.966091,-43.188034
apartment,Southeast,70.0,86738.54309194665,Rio de Janeiro,-23.022518,-43.487148
apartment,Southeast,53.0,46447.993007004916,Rio de Janeiro,-22.94104,-43.367073
apartment,Southeast,81.0,93541.56861876418,Rio de Janeiro,-22.8106567,-43.1781978
house,Southeast,130.0,56124.941852836986,Rio de Janeiro,-22.788343,-42.137508
apartment,Southeast,140.0,64511.09865337134,Rio de Janeiro,-22.847612,-43.251778
apartment,Southeast,66.0,233003.54931986987,Rio de Janeiro,-22.984177,-43.212238
house,Southeast,160.0,202389.9429689217,Rio de Janeiro,-22.916393,-43.366165
house,Southeast,218.0,76534.01161750498,Rio de Janeiro,-22.943913,-43.352394
apartment,Southeast,60.0,42147.251620026815,Rio de Janeiro,-22.9228659,-43.3608275
apartment,Southeast,58.0,96943.08138217297,Rio de Janeiro,-22.919931,-43.18066
apartment,Southeast,78.0,62077.58748485617,Rio de Janeiro,-22.9223407,-43.2179683
apartment,Southeast,170.0,125855.92964747056,Rio de Janeiro,-22.9465068,-43.3369601
apartment,Southeast,190.0,178579.36044084496,Rio de Janeiro,-23.0198483,-43.4643347
apartment,Southeast,70.0,83166.95605352435,Rio de Janeiro,-22.9729929,-43.3932318
apartment,Southeast,92.0,112451.03114302413,Rio de Janeiro,-22.844839,-43.312756
house,Southeast,100.0,57825.694826649036,Rio de Janeiro,-22.855085,-43.263626
apartment,Southeast,80.0,77413.32111035948,Rio de Janeiro,-22.912638,-43.266621
house,Southeast,250.0,129257.44241087936,Rio de Janeiro,-22.919104,-43.402119
apartment,Southeast,73.0,50172.296220817785,Rio de Janeiro,-22.921227,-43.225548
house,Southeast,78.0,64628.72035346659,Rio de Janeiro,-22.87089,-43.364288
apartment,Southeast,96.0,84697.6398641614,Rio de Janeiro,-22.928087,-43.346363
apartment,Southeast,107.0,200689.18829116347,Rio de Janeiro,-23.003106,-43.391801
apartment,Southeast,109.0,137279.62608605268,Rio de Janeiro,-23.0178943,-43.4535186
apartment,Southeast,55.0,43879.495222986916,Rio de Janeiro,-22.885574,-43.1008
apartment,Southeast,92.0,113100.25848863383,Rio de Janeiro,-22.9345776,-43.3353157
apartment,Southeast,53.0,54424.18376718643,Rio de Janeiro,-22.9244522,-43.212295
apartment,Southeast,79.0,189376.02854450623,Rio de Janeiro,-22.9809991,-43.1918345
apartment,Southeast,126.0,169541.55498719483,Rio de Janeiro,-22.921227,-43.225548
apartment,Southeast,67.0,54424.18376718643,Rio de Janeiro,-22.836164,-43.322224
apartment,Southeast,95.0,134359.70814810018,Rio de Janeiro,-22.906288,-43.099586
apartment,Southeast,58.0,56124.941852836986,Rio de Janeiro,-22.908598,-43.059818
apartment,Southeast,180.0,150346.81609138605,Rio de Janeiro,-22.9392834,-43.333138
apartment,Southeast,88.0,136060.4679376969,Rio de Janeiro,-22.921227,-43.225548
apartment,Southeast,120.0,227901.28358264908,Rio de Janeiro,-22.966846,-43.192875
apartment,Southeast,60.0,224499.77081924028,Rio de Janeiro,-22.98501,-43.208004
apartment,Southeast,85.0,127301.91199799617,Rio de Janeiro,-22.942657,-43.199364
apartment,Southeast,71.0,64628.72035346659,Rio de Janeiro,-22.908083,-43.278721
apartment,Southeast,56.0,50172.296220817785,Rio de Janeiro,-22.878649,-43.265549
apartment,Southeast,54.0,197984.03232045093,Rio de Janeiro,-22.9840336,-43.2220378
house,Southeast,193.0,71431.74076844564,Rio de Janeiro,-22.788343,-42.137508
apartment,Southeast,140.0,255113.37205834992,Rio de Janeiro,-22.932674,-43.188034
apartment,Southeast,92.0,115651.39135724424,Rio de Janeiro,-22.9345776,-43.3353157
apartment,Southeast,140.0,261485.01123752497,Rio de Janeiro,-22.9773965014,-43.1904147995
apartment,Southeast,106.0,153536.4295171187,Rio de Janeiro,-23.0187801,-43.4591617
apartment,Southeast,147.0,187083.13894147455,Rio de Janeiro,-22.956388,-43.375317
apartment,Southeast,59.0,62077.58748485617,Rio de Janeiro,-22.607416,-42.008881
apartment,Southeast,65.0,150525.90594557938,Rio de Janeiro,-22.975655,-43.192303
apartment,Southeast,82.0,96943.08138217297,Rio de Janeiro,-22.903826,-43.100044
house,Southeast,224.0,64628.72035346659,Rio de Janeiro,-22.9429443,-43.03018
apartment,Southeast,81.0,73972.73004551239,Rio de Janeiro,-22.894588,-43.28067
apartment,Southeast,70.0,77069.26370782094,Rio de Janeiro,-22.925093,-43.327053
apartment,Southeast,128.0,144564.24643832652,Rio de Janeiro,-22.84679,-43.311607
house,Southeast,228.0,100344.59414558174,Rio de Janeiro,-22.9450692,-43.3569506
house,Southeast,192.0,59526.449504407254,Rio de Janeiro,-22.909439,-43.271023
apartment,Southeast,77.0,73982.87874889455,Rio de Janeiro,-22.924299,-43.361336
apartment,Southeast,84.0,224499.77081924028,Rio de Janeiro,-22.962273,-43.169266
apartment,Southeast,79.0,238105.81505709072,Rio de Janeiro,-22.984797,-43.231594
apartment,Southeast,85.0,153068.02493895614,Rio de Janeiro,-22.936693,-43.183189
apartment,Southeast,68.0,135210.08804289854,Rio de Janeiro,-22.955729,-43.190456
apartment,Southeast,125.0,146264.99941213857,Rio de Janeiro,-23.017881,-43.46818
apartment,Southeast,65.0,43369.27069400023,Rio de Janeiro,-22.885574,-43.1008
apartment,Southeast,78.0,72252.43280914269,Rio de Janeiro,-22.926907,-43.212238
house,Southeast,70.0,51022.67100377765,Rio de Janeiro,-22.525614,-41.969093
house,Southeast,120.0,91175.68877764013,Rio de Janeiro,-22.9304446,-43.0631953
apartment,Southeast,91.0,119052.90412065301,Rio de Janeiro,-22.9525626,-43.0263799
apartment,Southeast,148.0,255113.37205834992,Rio de Janeiro,-22.901859,-43.110249
house,Southeast,110.0,84867.71584312108,Rio de Janeiro,-22.9383768,-43.35916
apartment,Southeast,97.0,206435.5320486715,Rio de Janeiro,-22.927261,-43.232475
house,Southeast,217.0,127556.68262128263,Rio de Janeiro,-22.876141,-43.082607
apartment,Southeast,120.0,116980.1336916164,Rio de Janeiro,-22.906288,-43.099586
apartment,Southeast,102.0,102045.34711939379,Rio de Janeiro,-23.023577,-43.471703
apartment,Southeast,130.0,81636.27735472581,Rio de Janeiro,-22.514885,-41.923779
house,Southeast,220.0,187083.13894147455,Rio de Janeiro,-22.894596,-43.36084
apartment,Southeast,161.0,277223.2016126147,Rio de Janeiro,-22.901005,-43.111153
apartment,Southeast,122.0,164973.3162029945,Rio de Janeiro,-22.978764,-43.194691
apartment,Southeast,78.0,73112.58483521988,Rio de Janeiro,-22.921227,-43.225548
apartment,Southeast,92.0,80785.89745992744,Rio de Janeiro,-22.9378044,-43.2466556
apartment,Southeast,75.0,47621.158240368866,Rio de Janeiro,-22.833998,-42.358616
apartment,Southeast,72.0,70532.13898066532,Rio de Janeiro,-22.941095,-43.31498
apartment,Southeast,75.0,62927.96226781603,Rio de Janeiro,-22.957552,-43.060768
house,Southeast,93.0,85037.79011813458,Rio de Janeiro,-22.918671,-43.403999
apartment,Southeast,95.0,283848.85827086953,Rio de Janeiro,-22.9803503,-43.2204028
apartment,Southeast,105.0,121101.11046171829,Rio de Janeiro,-22.95579,-43.183189
house,Southeast,175.0,85037.79011813458,Rio de Janeiro,-22.927888,-43.3466908
house,Southeast,95.0,52723.42908942821,Rio de Janeiro,-22.5246665,-41.927463
apartment,Southeast,80.0,45587.84098092773,Rio de Janeiro,-22.495285,-41.918041
apartment,Southeast,80.0,146225.16967043976,Rio de Janeiro,-22.904091,-43.104031
apartment,Southeast,93.0,106467.31405261446,Rio de Janeiro,-22.923691,-43.2669947
house,Southeast,239.0,221183.2934893921,Rio de Janeiro,-22.91618,-44.038956
apartment,Southeast,93.0,138186.41000693504,Rio de Janeiro,-22.857853,-43.47097
apartment,Southeast,100.0,163428.1284025675,Rio de Janeiro,-22.914404,-43.219326
house,Southeast,250.0,116501.77125204258,Rio de Janeiro,-22.9568149,-42.9950727
apartment,Southeast,65.0,102045.34711939379,Rio de Janeiro,-22.906288,-43.099586
apartment,Southeast,70.0,94616.28495432573,Rio de Janeiro,-22.970826076,-43.3944051681
apartment,Southeast,95.0,240841.45632871165,Rio de Janeiro,-22.962952,-43.183189
apartment,Southeast,71.0,107147.61285661464,Rio de Janeiro,-23.003302,-43.328812
house,Southeast,189.0,147965.7574977891,Rio de Janeiro,-22.9202466,-43.389064
apartment,Southeast,77.0,82574.20941157626,Rio de Janeiro,-22.970936,-43.394451
apartment,Southeast,90.0,100344.59414558174,Rio de Janeiro,-23.009905,-43.437641
apartment,Southeast,93.0,99777.17495948868,Rio de Janeiro,-22.944958,-43.240059
apartment,Southeast,114.0,137929.8996546101,Rio de Janeiro,-23.023577,-43.471703
apartment,Southeast,100.0,119052.90412065301,Rio de Janeiro,-22.890429,-43.089886
apartment,Southeast,84.0,110549.1256200234,Rio de Janeiro,-23.023577,-43.471703
apartment,Southeast,75.0,127556.68262128263,Rio de Janeiro,-22.907892,-43.109676
apartment,Southeast,90.0,124155.17667365851,Rio de Janeiro,-22.898926,-43.105171
apartment,Southeast,68.0,70930.65109487061,Rio de Janeiro,-22.881899,-43.371384
apartment,Southeast,83.0,64010.586617547575,Rio de Janeiro,-22.914396,-43.370441
apartment,Southeast,110.0,149665.75903134068,Rio de Janeiro,-23.0280196,-43.4676419
house,Southeast,148.0,64628.72035346659,Rio de Janeiro,-22.788343,-42.137508
apartment,Southeast,100.0,119052.90412065301,Rio de Janeiro,-22.944958,-43.240059
house,Southeast,115.0,117352.15114684096,Rio de Janeiro,-22.8082864,-43.2001445
apartment,Southeast,140.0,129022.20412252736,Rio de Janeiro,-22.9237056,-43.222076
house,Southeast,190.0,229602.03655646113,Rio de Janeiro,-22.965698,-43.036491
apartment,Southeast,86.0,149666.51217554734,Rio de Janeiro,-22.901005,-43.111153
house,Southeast,80.0,45587.84098092773,Rio de Janeiro,-22.495285,-41.918041
apartment,Southeast,87.0,177190.49606984816,Rio de Janeiro,-22.976603,-43.191399
apartment,Southeast,76.0,88677.4072073515,Rio de Janeiro,-22.9312624,-43.3768086
apartment,Southeast,58.0,43369.27069400023,Rio de Janeiro,-22.931274,-43.348412
apartment,Southeast,78.0,119052.90412065301,Rio de Janeiro,-22.925322,-43.232567
apartment,Southeast,70.0,66919.5175106028,Rio de Janeiro,-22.9394896,-43.3607402
house,Southeast,204.0,187083.13894147455,Rio de Janeiro,-22.938498,-43.044174
apartment,Southeast,174.0,280624.7143760234,Rio de Janeiro,-23.009399,-43.317394
apartment,Southeast,70.0,93541.56861876418,Rio de Janeiro,-22.929167,-43.017059
apartment,Southeast,86.0,69730.98609068742,Rio de Janeiro,-22.941572,-43.361382
apartment,Southeast,89.0,107997.992751413,Rio de Janeiro,-22.901369,-43.123898
apartment,Southeast,178.0,163428.1284025675,Rio de Janeiro,-22.930389,-43.269073
apartment,Southeast,89.0,154083.224138783,Rio de Janeiro,-22.9778363,-43.1897213
apartment,Southeast,196.0,280624.7143760234,Rio de Janeiro,-22.925093,-43.327053
apartment,Southeast,84.0,85842.77518304641,Rio de Janeiro,-22.888769,-43.282413
apartment,Southeast,95.0,102045.34711939379,Rio de Janeiro,-22.938816,-43.250439
apartment,Southeast,102.0,202994.94098382443,Rio de Janeiro,-22.982376,-43.191059
apartment,Southeast,55.0,61227.20759005781,Rio de Janeiro,-22.901005,-43.111153
apartment,Southeast,87.0,189376.02854450623,Rio de Janeiro,-22.9635277,-43.1731314
